-0.021816,0.072120,0.077403,0.075178,-0.043087,0.069674,-0.058037,-0.015617,-0.033472,0.016804,0.036110,0.077161,-0.004636,-0.064848,-0.012337,0.020539,0.087282,0.031380,-0.031384,0.013308,-0.028643,-0.012192,0.098476,0.004082,0.021083,-0.074039,0.003435,0.051554,-0.092660,-0.040376,-0.044409,0.063378,-0.072908,0.059106,-0.018423,-0.002292,-0.062122,0.041958,0.067341,0.034548,0.002099,0.059158,0.038388,-0.064147,0.024934,-0.045488,-0.076700,0.024592,0.009390,0.056208,-0.051948,0.050908,-0.046092,-0.033016,0.035872,-0.042436,0.051998,-0.102315,-0.016215,0.014005,0.038740,0.063266,-0.021971,-0.024569
-0.011353,-0.029500,0.030727,-0.002073,-0.052242,0.103192,0.042359,-0.002216,0.057691,0.095773,0.008926,-0.023340,-0.076322,-0.003258,-0.082027,0.002513,-0.046799,-0.000841,0.001374,-0.006818,-0.047860,0.046121,0.043049,0.070787,-0.024116,0.002341,-0.065845,0.073353,-0.116756,-0.011848,-0.072113,0.000155,-0.047454,0.032708,-0.053570,-0.100404,-0.072318,-0.017835,-0.066411,0.054857,0.061456,0.033466,-0.042490,0.033377,-0.011710,-0.038383,-0.021910,0.051250,-0.069873,-0.065140,-0.046219,-0.046681,0.003673,0.013686,0.007317,-0.071362,-0.037884,-0.086411,-0.044047,-0.027746,-0.014231,-0.000764,-0.020004,0.093555
0.019077,0.000502,0.017404,-0.013417,0.077334,0.009292,0.016170,0.049620,-0.059944,0.020415,0.048367,-0.077936,0.038291,-0.016363,0.078726,-0.098192,0.046221,0.029236,-0.029934,-0.044240,-0.011859,-0.021601,-0.007135,-0.078685,-0.010834,-0.056616,0.061468,0.079881,-0.018503,-0.040978,0.073679,0.033507,0.064098,-0.032272,0.040040,-0.010467,0.007585,0.078124,0.001975,0.069035,-0.060201,-0.029385,0.069877,0.085692,0.079368,-0.069356,-0.059881,-0.023958,-0.023577,-0.059508,-0.014251,-0.057112,-0.039210,-0.074908,0.036089,-0.017991,-0.005000,-0.017735,-0.057291,-0.044805,0.030071,0.042782,-0.011876,0.007084
0.055563,0.002181,0.002877,0.085914,0.007876,-0.055450,0.050116,0.021545,-0.085052,-0.007979,0.001974,-0.041294,0.082068,0.003390,-0.042925,0.081868,0.023592,0.057155,-0.085242,0.041832,0.013322,0.054433,-0.005133,0.061712,-0.048438,-0.051371,0.002393,0.079028,0.089880,0.054121,0.015052,0.023232,0.068864,-0.036317,-0.016278,-0.039383,0.033119,0.042200,0.016120,0.045969,0.075941,-0.038820,0.012466,0.066680,0.042102,-0.019686,0.077681,0.042323,-0.001891,0.003837,-0.032874,0.013936,0.034503,-0.048545,0.040626,0.035564,-0.069634,-0.057438,-0.062616,0.044864,-0.017931,0.042677,-0.045836,-0.066308
0.043512,-0.069062,-0.066592,0.039113,0.075003,-0.070696,0.004918,0.016540,0.028940,0.076460,0.044804,-0.007231,-0.035074,-0.024499,0.059104,0.029980,-0.022833,0.052675,0.037156,-0.018472,0.074157,0.053643,0.027297,-0.020213,-0.054525,0.055824,0.008474,0.068726,-0.007218,0.072077,0.034454,0.000410,-0.083347,0.077574,-0.058113,0.034746,-0.008299,0.020459,0.010398,0.008032,0.004764,0.043920,0.061164,-0.039951,-0.024485,-0.080979,0.060418,-0.020272,0.083179,0.044787,-0.000137,0.076524,0.046099,-0.016569,-0.024098,-0.081001,-0.032862,0.071900,0.048403,0.058644,-0.024598,-0.070523,0.081551,-0.046027
0.053858,-0.005765,-0.072772,-0.033403,0.062911,0.028230,-0.065009,0.045737,0.045597,0.035894,0.010252,0.037103,0.046666,0.040474,0.037790,0.016719,-0.070938,0.079807,0.076914,0.083763,0.021711,0.016367,-0.030694,0.079192,0.025793,-0.079084,0.044643,-0.045938,0.025920,0.021198,-0.016460,-0.053862,-0.064229,-0.074562,0.011501,0.018766,-0.077387,-0.023495,0.047158,-0.006549,-0.046099,0.051117,0.034919,0.073255,0.003176,-0.072947,-0.054082,-0.024106,0.030442,-0.035632,0.071568,0.032196,-0.067215,-0.018080,0.008859,-0.018826,0.039555,0.080236,-0.018159,0.056688,-0.068696,0.045053,-0.056875,-0.061607
-0.012405,0.058976,-0.043876,-0.056403,0.049164,0.030996,-0.018517,0.016971,-0.035471,0.000035,-0.058260,-0.015600,0.028396,-0.022966,0.014212,0.053230,0.075085,0.012662,0.015506,-0.008231,0.063657,0.023753,0.058841,0.016073,0.009652,-0.031728,0.018597,-0.062926,0.063203,0.000752,-0.010317,0.074480,-0.077946,-0.029498,-0.038424,0.033851,-0.036484,-0.039764,0.083531,0.071308,0.043749,-0.061514,-0.039409,-0.034553,-0.055722,0.080665,0.028896,0.072381,0.006267,-0.071346,0.081990,0.047230,0.000417,-0.058253,0.033167,-0.053277,0.037892,-0.073608,-0.034437,0.063226,0.042793,0.021656,0.044511,-0.079454
-0.026485,-0.021127,0.025133,0.008677,0.013263,-0.015380,0.007455,-0.032202,0.005209,-0.023753,-0.025264,-0.032434,0.035212,0.083053,-0.079778,-0.050566,0.047553,-0.052294,0.030301,-0.076872,-0.013012,-0.080858,0.068156,-0.073478,0.010791,0.029151,-0.035018,0.057635,-0.071487,0.026671,-0.060316,-0.049717,0.003092,-0.015327,0.012370,-0.067761,0.047785,0.083596,-0.044819,-0.020183,-0.047299,-0.045825,-0.052475,0.020969,-0.040502,0.053301,-0.016982,-0.071892,-0.072496,-0.058360,-0.016924,0.025623,-0.070957,0.071281,-0.037720,0.074034,-0.081207,0.068023,-0.056951,0.061726,-0.029664,0.050692,-0.002834,0.024376
-0.030451,-0.076400,-0.045945,0.053593,0.080740,-0.059446,-0.048246,0.054902,-0.029231,-0.033951,-0.005564,0.006773,0.011353,-0.068101,0.050456,0.037593,-0.076399,-0.027724,0.004388,-0.053102,0.014756,0.002529,0.073133,-0.078486,0.033949,-0.072787,0.057644,-0.079797,0.045766,0.038529,-0.036635,-0.057135,-0.050094,-0.018607,-0.062634,-0.000280,0.053054,-0.032470,0.055749,0.076457,-0.083677,0.006371,0.024320,-0.058799,0.038724,0.050931,0.001373,-0.047187,0.003694,0.072392,0.072365,-0.083508,0.049073,0.054750,-0.021630,-0.006088,-0.080621,0.058536,0.063107,0.022743,0.034306,-0.007168,-0.026250,-0.080146
-0.047367,-0.036628,0.033922,-0.055465,-0.020285,-0.032697,-0.008736,0.070091,-0.044887,0.040355,-0.056984,0.075919,0.021845,-0.041132,-0.028745,-0.001839,-0.034344,0.073387,-0.017468,-0.011169,-0.074078,-0.025516,-0.083550,0.002800,-0.060378,-0.023625,-0.063555,-0.036684,-0.025163,-0.013166,-0.038594,-0.004693,-0.064169,0.062719,-0.011801,-0.082308,-0.080516,0.066040,0.065873,0.029547,0.067016,0.059370,0.028033,0.081488,-0.061726,0.023950,-0.082488,-0.021529,-0.029286,-0.018678,0.045584,0.011713,-0.041502,-0.074726,0.002247,0.061242,0.071498,0.012243,-0.009101,0.040283,-0.049415,-0.010362,0.047009,0.034453
-0.028149,-0.010122,-0.045844,-0.067571,-0.049726,0.062467,-0.068035,0.026344,0.007553,0.020976,-0.026930,-0.021538,0.074853,-0.040168,0.005677,-0.063927,0.038723,0.065498,-0.068326,0.030592,0.067494,-0.065988,0.058289,-0.008142,0.056640,0.004544,-0.082996,-0.014819,-0.073684,0.082554,0.022851,-0.068477,-0.017610,-0.081424,-0.078682,-0.079998,-0.001180,0.039024,0.051405,-0.001705,0.015321,0.037073,-0.010075,0.080848,-0.069791,-0.080926,0.005719,0.049825,-0.007292,0.009371,-0.045584,0.032787,0.043843,-0.030579,-0.042765,-0.072866,-0.004260,0.028597,-0.082042,-0.024541,-0.073778,-0.021981,0.037871,-0.027645
0.042238,0.031034,-0.025383,0.009584,0.052923,-0.048165,0.082842,0.067146,-0.036485,0.015269,-0.023822,0.008710,-0.009662,0.019329,-0.010514,-0.078761,-0.005335,0.031199,-0.051144,-0.017570,-0.074961,-0.071507,0.043224,0.062421,0.075929,0.031820,0.049236,-0.065234,-0.073897,0.004758,-0.016943,-0.031428,0.031996,0.076750,0.066175,0.007950,-0.003343,-0.051412,-0.032579,-0.023462,-0.004534,-0.036509,0.001519,-0.040243,0.037272,-0.072455,0.062851,0.016524,-0.070128,0.065680,0.043889,-0.081976,-0.003114,-0.013962,0.068827,-0.025690,-0.062297,0.027759,-0.074579,-0.082535,-0.018016,0.081394,0.051507,-0.081141
0.028824,0.033380,-0.076240,0.039855,0.002553,0.025463,0.082345,-0.057190,0.037019,-0.076329,-0.026501,-0.063118,0.043038,-0.041708,-0.064660,0.078023,0.058005,-0.002780,0.004277,-0.024112,-0.049959,0.041579,0.070946,0.070417,0.018079,0.034993,0.012650,0.033450,-0.012151,-0.049592,-0.044380,0.047769,0.009737,0.023954,0.072382,-0.053363,0.000610,0.025013,0.043957,0.005549,0.036824,0.016055,0.039517,-0.045793,-0.022870,-0.077392,-0.036225,0.050342,-0.054364,0.040452,0.005406,0.000843,-0.056778,-0.080680,0.022675,-0.005022,-0.056158,0.017908,-0.014749,-0.001022,-0.081805,-0.063714,-0.072644,0.043421
-0.007969,-0.060184,-0.031026,-0.011440,0.077567,-0.056225,-0.078143,0.060932,0.074504,-0.030584,-0.075787,0.063364,0.062663,0.032351,0.000253,-0.050601,0.017043,-0.029175,0.047022,0.035179,0.018623,0.019707,-0.033676,0.067468,-0.083240,-0.007243,-0.078116,-0.072624,0.044643,-0.082735,0.020633,-0.061406,0.063857,-0.002275,0.020303,0.046272,-0.076272,-0.005172,-0.050648,-0.029839,0.057566,0.013170,0.078552,-0.063167,-0.016576,0.049566,0.016705,-0.025565,-0.053198,0.024800,-0.051619,-0.019823,0.077648,-0.028330,-0.004210,-0.059143,-0.075157,0.016758,-0.077397,-0.059481,0.071274,0.027974,-0.064326,0.058122
-0.078121,0.059143,-0.035161,0.009633,-0.006048,0.035491,0.031356,-0.078039,0.015024,-0.038709,0.033517,0.024695,-0.057569,0.005409,-0.071484,0.039083,-0.017502,-0.044279,0.052461,-0.019148,-0.045243,-0.022492,-0.057014,-0.020484,0.037749,0.043323,0.045300,0.002492,-0.042975,-0.045517,-0.006903,-0.070867,-0.022352,0.025197,0.032081,-0.023498,0.072177,-0.034523,-0.007611,-0.073985,0.014753,0.020390,0.016326,0.054880,0.073405,-0.059648,-0.022041,0.021293,0.038825,-0.055387,-0.007742,-0.050923,-0.009053,0.071824,0.007870,-0.062166,0.059421,0.064479,-0.065543,-0.011168,0.005615,-0.031405,-0.049832,0.010554
0.047737,-0.073594,0.041502,-0.017799,0.057676,0.002236,0.062927,-0.070918,0.034948,0.067825,-0.046359,0.072852,0.070510,0.041455,-0.028854,0.007938,-0.002720,-0.001933,-0.063706,0.076325,0.032278,0.016837,0.074050,-0.003968,0.033451,-0.054233,0.048646,0.047203,0.062002,-0.010364,-0.040244,0.061056,-0.018751,-0.046954,0.076287,-0.055670,0.003766,-0.072330,-0.029857,-0.022490,-0.070682,0.037864,0.075216,0.071091,-0.038444,-0.001860,-0.080228,-0.025349,0.078954,0.032593,0.021586,-0.023704,-0.039324,-0.029186,0.005492,-0.014380,0.032423,0.047299,0.015305,-0.059956,-0.039302,-0.078075,0.073925,0.021493
0.025233,-0.021778,0.014057,0.048575,0.052506,0.069151,0.062139,-0.064701,-0.049544,0.036970,0.002088,0.046662,-0.026368,-0.056217,-0.039672,-0.025845,0.076239,-0.010592,-0.057693,-0.029827,0.035599,-0.072041,-0.002196,-0.062977,-0.030635,0.034682,0.039571,-0.014856,0.060545,0.062934,-0.008275,0.025639,0.074020,-0.022793,0.056820,0.073403,-0.047320,-0.047722,0.016114,-0.062963,0.046384,-0.031668,0.083753,-0.037071,-0.070911,0.013822,0.080181,-0.012720,0.021071,-0.025638,-0.067443,-0.037189,0.004004,-0.064788,0.015473,0.024991,-0.016200,0.001792,0.069868,0.020295,-0.062357,0.044598,0.023734,-0.055825
0.025361,0.000679,-0.064842,0.074052,0.062149,0.020017,-0.041980,-0.083130,-0.034283,0.081325,0.021180,0.033853,-0.058943,-0.013720,0.055917,-0.012874,-0.039308,0.040477,0.019167,0.077362,0.065108,-0.023950,-0.037944,-0.058343,-0.005414,-0.008902,-0.020326,0.003195,-0.020169,0.071851,-0.027644,0.031589,-0.009470,0.009434,0.083927,0.035201,-0.038066,-0.007631,0.000011,-0.020868,0.035475,0.029222,-0.041412,0.044221,0.053593,-0.020362,-0.008552,0.006122,0.053504,0.055415,-0.004513,0.032117,0.069476,-0.068728,0.074267,-0.033837,-0.067808,-0.068074,0.077363,-0.048697,0.070783,-0.017393,0.033887,-0.009051
0.034565,-0.057034,-0.080134,0.067150,-0.032014,-0.059709,0.068218,-0.008387,0.054008,-0.038410,-0.002482,0.081386,0.025210,-0.065385,0.039839,-0.063180,0.060377,0.022796,-0.062285,-0.033075,-0.057766,-0.046943,-0.052535,-0.057464,-0.037424,0.025882,0.066050,0.056251,-0.054215,0.062967,-0.004222,0.048511,-0.040180,-0.047020,0.013143,0.002736,0.058741,-0.042548,-0.001362,0.067599,-0.024874,-0.059605,0.046919,-0.050587,-0.042671,-0.005039,0.055137,-0.061153,-0.003926,-0.028051,-0.026372,-0.074370,0.060371,0.083984,-0.064811,0.024663,0.077385,-0.002339,-0.020809,0.067937,0.029985,-0.006641,-0.018974,0.052822
-0.005067,-0.026907,0.043039,-0.069717,-0.050007,-0.017600,-0.062426,0.024169,0.071183,-0.033620,0.018926,0.028914,-0.027238,0.080347,0.040427,-0.016486,-0.061615,0.057249,0.006326,0.035479,0.018919,0.026263,-0.047837,-0.067917,0.075475,0.006840,-0.042766,-0.071170,-0.040046,0.002734,0.079254,-0.025824,-0.044704,-0.066101,0.038143,-0.006116,-0.016579,0.028287,-0.014009,0.053779,-0.003073,-0.041178,0.023134,-0.018561,0.036715,-0.077927,-0.071338,-0.069822,-0.013330,-0.016680,-0.000184,-0.016752,0.027512,0.037213,0.002227,0.038033,0.006391,-0.030222,0.000201,-0.035192,0.032110,0.026644,0.074989,0.034178
0.061170,-0.056246,0.013066,0.050257,-0.052885,-0.043295,-0.049870,0.075926,-0.019487,0.078757,-0.012354,-0.020028,-0.029861,0.053150,-0.058767,-0.043384,-0.036380,-0.089183,0.062162,0.027192,0.044251,0.083532,-0.023392,-0.044806,0.078957,-0.033944,-0.056423,0.005761,0.070724,-0.026799,0.061026,0.041841,-0.066455,0.044466,0.040382,0.017053,-0.042760,-0.065474,0.053305,0.079256,-0.051144,0.006012,0.074007,0.019017,0.065431,0.062038,0.058518,-0.082941,-0.040910,0.008201,0.013314,0.037243,-0.026710,-0.037968,-0.005988,0.016227,0.041822,-0.044915,0.050190,-0.071922,-0.058546,-0.072450,0.058822,0.044918
-0.014972,0.014989,0.000081,-0.062212,0.008196,0.063122,-0.021387,0.073638,-0.042442,0.085145,0.097064,0.080243,0.004255,-0.087345,-0.028600,-0.027940,0.025957,0.053396,0.005568,-0.040958,-0.046727,-0.017909,0.031696,0.023131,0.072542,0.014826,0.044962,-0.019537,0.071403,0.018731,-0.010243,-0.064896,0.028613,-0.036897,0.069658,0.004568,-0.018091,-0.042827,0.070041,-0.060800,-0.079230,0.051692,-0.043117,-0.033642,0.039274,-0.012897,-0.015691,0.060636,0.076142,0.067871,0.026193,-0.037783,0.018032,-0.089500,-0.022979,-0.022707,0.105364,-0.088295,-0.012277,-0.004801,-0.056810,-0.048809,0.039687,-0.029935
0.075656,-0.032487,0.040870,0.012720,-0.113279,-0.021098,0.031927,0.068154,-0.014419,0.009243,0.074922,-0.016292,-0.139556,0.026810,0.067468,0.024271,0.022540,-0.068687,0.019394,-0.061862,0.024559,0.019695,0.072453,0.000885,0.003468,-0.010756,-0.129885,-0.045114,-0.054076,0.007432,0.002998,-0.128865,-0.124998,0.051422,-0.019799,0.046743,0.028602,0.127793,0.048947,0.027645,0.005583,-0.041248,-0.084100,0.019406,-0.083994,0.088645,0.012357,0.024285,0.050233,0.020456,0.048739,0.079826,0.078485,-0.044210,0.018333,0.056373,0.025989,-0.069085,-0.048309,0.044660,-0.096001,-0.048537,-0.026016,0.051910
0.082151,0.106360,0.049703,0.122641,-0.127388,0.039305,-0.039876,-0.032310,0.006578,0.072836,0.119461,-0.082024,-0.106443,0.051546,-0.066597,-0.006059,-0.001455,-0.112672,0.024781,-0.107959,0.105025,0.121727,0.031149,0.006658,0.094906,-0.053219,-0.086381,0.067036,-0.076055,0.036721,-0.028502,-0.049579,-0.098162,-0.065287,0.032785,0.000723,0.049802,0.052701,-0.073286,0.070281,-0.124290,0.057509,-0.033524,0.007131,-0.079205,0.056517,0.001598,-0.021750,-0.032691,-0.024627,0.066935,0.036229,-0.048759,-0.032148,0.094538,-0.067955,0.157824,-0.111227,-0.069034,0.026866,-0.023219,-0.133867,-0.114413,0.145119
0.145220,0.082472,0.157377,0.168482,-0.017733,0.041106,-0.033367,0.008059,0.052089,0.079334,0.076921,0.037752,-0.061212,-0.107162,-0.107962,-0.121425,0.028543,-0.070017,-0.027556,-0.019236,0.059366,0.096779,0.050866,0.033312,0.110633,-0.057976,-0.006951,-0.000726,-0.114740,0.110105,-0.041069,-0.108221,-0.092163,-0.008745,-0.041409,-0.019029,0.121426,0.100277,0.047468,-0.052198,-0.004165,0.032249,0.070843,0.043182,-0.004069,0.055863,0.037933,0.077771,-0.066511,0.062472,0.091486,0.054402,0.025894,-0.111011,0.022443,-0.117463,0.011064,-0.038039,-0.153946,0.046277,-0.028984,-0.054759,0.001107,0.123878
0.022652,-0.016522,0.137493,0.044838,-0.129549,-0.012908,-0.036974,-0.003804,0.029385,0.028775,0.091133,-0.010329,-0.013427,0.024227,0.005764,-0.076327,-0.006269,-0.122147,0.105633,-0.078395,-0.056116,0.052342,0.002973,-0.006696,0.070230,-0.064795,-0.035030,0.064663,-0.015316,-0.024773,0.018308,-0.109194,-0.076127,-0.060687,0.035339,-0.079887,-0.036687,-0.003478,-0.077152,0.064447,-0.169484,0.142804,0.038813,0.081294,0.050223,0.029142,-0.114461,0.024423,-0.005889,0.067708,0.048412,-0.020319,-0.072375,-0.073491,0.003652,-0.007868,0.085263,0.008072,-0.109152,0.057182,0.000765,-0.048668,-0.002496,0.022632
0.123796,-0.027926,0.048534,0.006330,-0.110594,0.107187,0.032565,0.015012,-0.007780,0.102878,0.099595,0.031871,-0.102775,0.017689,0.034909,-0.016211,0.095395,-0.007549,0.183297,-0.067364,0.041776,0.153428,0.094911,-0.071847,0.038772,0.052798,-0.056049,0.070219,-0.062233,0.113924,0.081212,-0.078124,-0.160582,-0.010524,0.053939,-0.011737,-0.003173,-0.009876,-0.058983,-0.090276,-0.148922,0.093763,-0.013662,0.011312,-0.084013,0.036180,-0.088776,-0.109188,-0.020744,0.066523,0.114045,0.024599,-0.102694,-0.027105,-0.022033,-0.002867,0.034196,-0.157420,-0.084897,0.100798,-0.125637,-0.022180,-0.068942,-0.002858
